,timestamp,counter,close,volume,sentiment_score,close_lag1,perc_change_close,sentiment_score_lag1,perc_change_sentiment,sentiment_SMA3mo
1,2022-07-01,81,681.78998,24781500,0.8646781908141242,673.41998,0.012429093654156214,0.852948971092701,0.013751373316503482,0.0
2,2022-07-02,361,0.0,,0.8339518653719049,681.78998,-1.0,0.8646781908141242,-0.03553498372994631,0.8505263424262434
3,2022-07-03,289,0.0,,0.8884219457121456,0.0,0.0,0.8339518653719049,0.06531561664647095,0.8623506672993916
4,2022-07-04,784,0.0,,0.919358315212386,0.0,0.0,0.8884219457121456,0.034821707916548865,0.8805773754321455
5,2022-07-05,4,699.20001,28193700,0.9892416596412659,0.0,inf,0.919358315212386,0.07601317492052678,0.9323406401885991
6,2022-07-06,289,695.20001,23951200,0.9044164594481973,699.20001,-0.0057208237168074405,0.9892416596412659,-0.08574770316873759,0.937672144767283
7,2022-07-07,16,0.0,,0.954972967505455,695.20001,-1.0,0.9044164594481973,0.055899588656428585,0.9495436955316393
8,2022-07-08,64,0.0,,0.9201975017786026,0.0,0.0,0.954972967505455,-0.03641513101432766,0.9265289762440849
